Bar,Date,Time,Open,High,Low,Close
165,01/11/13,18:16,737.52,737.67,737.51,737.67
166,01/11/13,18:17,737.71,737.75,737.71,737.75
167,01/11/13,18:18,737.73,737.97,737.69,737.97
168,01/11/13,18:19,737.74,737.9499,737.73,737.9499
169,01/11/13,18:20,737.80,737.86,737.798,737.86
170,01/11/13,18:22,737.78,737.87,737.60,737.71
171,01/11/13,18:23,737.50,737.50,737.50,737.50
172,01/11/13,18:24,737.71,737.71,737.71,737.71
173,01/11/13,18:25,737.53,737.58,737.53,737.58
174,01/11/13,18:26,737.89,737.89,737.67,737.67
175,01/11/13,18:27,737.86,737.86,737.61,737.61
176,01/11/13,18:28,737.61,737.61,737.40,737.40
177,01/11/13,18:29,737.42,737.42,737.39,737.39
178,01/11/13,18:30,737.35,737.35,737.27,737.27
179,01/11/13,18:31,737.23,737.45,737.015,737.171
180,01/11/13,18:32,737.19,737.19,736.90,737.17
181,01/11/13,18:33,737.21,737.22,737.00,737.01
182,01/11/13,18:34,737.003,737.26,737.003,737.26
183,01/11/13,18:35,737.06,737.27,737.06,737.12
184,01/11/13,18:36,737.201,737.41,737.201,737.35
185,01/11/13,18:37,737.355,737.355,737.355,737.355
186,01/11/13,18:38,737.365,737.42,737.23,737.42
187,01/11/13,18:39,737.23,737.23,737.20,737.20
188,01/11/13,18:40,737.106,737.42,737.106,737.22
189,01/11/13,18:41,737.48,737.57,737.3934,737.3934
190,01/11/13,18:42,737.55,737.55,737.15,737.15
191,01/11/13,18:44,737.4999,737.4999,737.41,737.4257
192,01/11/13,18:45,737.40,737.44,737.11,737.11
193,01/11/13,18:46,737.38,737.38,737.176,737.176
194,01/11/13,18:47,737.16,737.28,737.13,737.13
195,01/11/13,18:48,737.14,737.2825,737.10,737.2825
196,01/11/13,18:49,737.06,737.18,737.01,737.18
197,01/11/13,18:50,737.2499,737.50,737.20,737.34
198,01/11/13,18:51,737.31,737.40,737.31,737.40
199,01/11/13,18:52,737.3999,737.3999,737.10,737.16
200,01/11/13,18:53,737.3999,737.3999,737.20,737.20
201,01/11/13,18:54,737.06,737.28,737.03,737.08
202,01/11/13,18:55,737.23,737.25,737.23,737.23
203,01/11/13,18:56,737.09,737.09,736.98,737.0569
204,01/11/13,18:57,737.058,737.08,736.99,737.04
205,01/11/13,18:58,737.01,737.20,737.01,737.13
206,01/11/13,18:59,737.19,737.31,736.83,737.31
207,01/11/13,19:00,737.31,737.32,737.31,737.32
208,01/11/13,19:01,737.24,737.28,737.00,737.28
209,01/11/13,19:02,737.066,737.32,737.00,737.115
210,01/11/13,19:03,737.11,737.18,737.005,737.005
211,01/11/13,19:04,737.18,737.18,737.18,737.18
212,01/11/13,19:06,737.08,737.20,737.08,737.156
213,01/11/13,19:07,737.16,737.31,737.13,737.14
214,01/11/13,19:08,737.135,737.1699,737.00,737.04
215,01/11/13,19:09,737.05,737.14,737.05,737.05
216,01/11/13,19:10,737.00,737.185,737.00,737.04
217,01/11/13,19:11,737.08,737.08,736.83,736.83
218,01/11/13,19:12,736.79,737.00,736.79,737.00
219,01/11/13,19:13,737.10,737.10,736.86,737.04
220,01/11/13,19:15,737.04,737.04,736.90,736.90
221,01/11/13,19:16,736.89,736.89,736.66,736.66
222,01/11/13,19:17,736.75,736.75,736.50,736.5065
223,01/11/13,19:18,736.65,736.78,736.53,736.53
224,01/11/13,19:19,736.50,736.65,736.30,736.39
225,01/11/13,19:20,736.35,736.73,736.332,736.48
226,01/11/13,19:21,736.45,736.70,736.36,736.46
227,01/11/13,19:22,736.66,736.71,736.35,736.71
228,01/11/13,19:23,736.54,736.62,736.32,736.51
229,01/11/13,19:24,736.67,736.67,736.50,736.51
230,01/11/13,19:25,736.53,736.56,736.53,736.56
231,01/11/13,19:26,736.56,736.83,736.54,736.823
232,01/11/13,19:27,736.80,737.01,736.80,736.86
233,01/11/13,19:28,737.0799,737.31,736.69,737.04
234,01/11/13,19:29,737.34,737.34,736.60,736.60
235,01/11/13,19:30,736.65,736.86,736.55,736.85
236,01/11/13,19:31,737.02,737.02,737.02,737.02
237,01/11/13,19:32,737.36,737.43,737.04,737.42
238,01/11/13,19:33,737.63,737.77,737.40,737.54
239,01/11/13,19:34,737.62,737.62,737.48,737.48
240,01/11/13,19:35,737.749,737.80,737.69,737.80
241,01/11/13,19:36,737.75,738.49,737.75,738.49
242,01/11/13,19:37,738.57,738.69,738.26,738.67
243,01/11/13,19:38,738.39,738.52,738.247,738.265
244,01/11/13,19:39,738.2601,738.52,738.22,738.52
245,01/11/13,19:40,738.53,738.53,738.14,738.17
246,01/11/13,19:41,738.16,738.16,737.84,737.87
247,01/11/13,19:42,737.87,737.87,737.51,737.51
248,01/11/13,19:43,737.8499,737.8499,737.49,737.58
249,01/11/13,19:44,737.271,737.59,737.271,737.34
250,01/11/13,19:45,737.34,737.82,737.34,737.67
251,01/11/13,19:46,737.75,737.77,737.58,737.77
252,01/11/13,19:47,737.76,737.76,737.27,737.46
253,01/11/13,19:48,737.42,738.37,737.27,738.03
254,01/11/13,19:49,738.215,738.31,737.91,737.91
255,01/11/13,19:50,738.17,738.19,738.05,738.05
256,01/11/13,19:51,738.17,738.28,738.15,738.17
257,01/11/13,19:52,738.19,738.19,737.99,738.00
258,01/11/13,19:53,738.20,738.32,738.04,738.04
259,01/11/13,19:54,738.0239,738.05,738.0239,738.05
260,01/11/13,19:55,738.20,738.20,738.20,738.20
261,01/11/13,19:56,737.77,738.13,737.77,738.13
262,01/11/13,19:57,737.78,738.18,737.61,738.00
263,01/11/13,19:58,737.88,737.88,737.85,737.85
264,01/11/13,19:59,738.119,738.119,738.119,738.119
265,01/11/13,20:01,738.119,738.39,738.119,738.37
266,01/11/13,20:02,738.359,738.51,738.13,738.51
267,01/11/13,20:03,738.469,738.70,738.36,738.59
268,01/11/13,20:04,738.35,738.50,738.01,738.50
269,01/11/13,20:05,738.1101,738.5299,738.1101,738.5199
270,01/11/13,20:06,738.49,738.97,738.49,738.6601
271,01/11/13,20:07,738.75,739.00,738.75,738.97
272,01/11/13,20:08,738.90,739.00,738.75,738.98
273,01/11/13,20:09,738.994,739.10,738.87,739.095
274,01/11/13,20:10,738.96,739.15,738.93,739.12
275,01/11/13,20:11,739.10,739.2125,738.93,738.93
276,01/11/13,20:12,738.99,739.06,738.98,738.98
277,01/11/13,20:13,738.95,739.37,738.95,739.37
278,01/11/13,20:14,739.28,739.28,738.59,738.99
279,01/11/13,20:15,738.875,738.875,738.72,738.77
280,01/11/13,20:16,738.84,738.989,738.72,738.989
281,01/11/13,20:17,738.71,738.81,738.66,738.71
282,01/11/13,20:18,738.91,738.99,738.74,738.93
283,01/11/13,20:19,738.78,738.92,738.69,738.92
284,01/11/13,20:20,738.77,739.09,738.72,738.72
285,01/11/13,20:21,738.87,739.33,738.87,739.33
286,01/11/13,20:22,739.26,739.41,739.19,739.41
287,01/11/13,20:23,739.409,739.55,739.33,739.50
288,01/11/13,20:24,739.549,739.55,739.33,739.549
289,01/11/13,20:25,739.37,739.69,739.31,739.64
290,01/11/13,20:26,739.69,739.69,739.30,739.49
291,01/11/13,20:27,739.58,739.80,739.38,739.80
292,01/11/13,20:28,739.82,739.92,739.80,739.92
293,01/11/13,20:29,739.90,739.92,739.67,739.67
294,01/11/13,20:30,739.71,739.82,739.58,739.60
295,01/11/13,20:31,739.4901,739.74,739.4901,739.58
296,01/11/13,20:32,739.60,739.83,739.50,739.53
297,01/11/13,20:33,739.80,740.00,739.73,739.75
298,01/11/13,20:34,739.48,739.74,739.48,739.74
299,01/11/13,20:35,739.76,740.22,739.75,740.14
300,01/11/13,20:36,740.22,740.22,740.00,740.00
301,01/11/13,20:37,740.07,740.08,739.98,739.98
302,01/11/13,20:38,740.02,740.14,739.95,739.95
303,01/11/13,20:39,739.92,740.00,739.88,740.00
304,01/11/13,20:40,739.90,740.00,739.8425,740.00
305,01/11/13,20:41,740.09,740.1699,740.00,740.00
306,01/11/13,20:42,740.00,740.12,739.88,739.89
307,01/11/13,20:43,739.89,740.00,739.61,739.61
308,01/11/13,20:44,739.58,739.69,739.42,739.57
309,01/11/13,20:45,739.57,739.70,739.50,739.65
310,01/11/13,20:46,739.60,739.69,739.60,739.69
311,01/11/13,20:47,739.81,739.82,739.81,739.82
312,01/11/13,20:48,739.61,739.62,739.46,739.47
313,01/11/13,20:49,739.40,739.508,739.28,739.28
314,01/11/13,20:50,739.38,739.38,738.89,738.89
315,01/11/13,20:51,738.89,738.93,738.77,738.77
316,01/11/13,20:52,738.775,739.15,738.76,738.83
317,01/11/13,20:53,738.959,739.20,738.959,739.01
318,01/11/13,20:54,739.00,739.00,738.89,738.96
319,01/11/13,20:55,739.04,739.09,738.71,738.75
320,01/11/13,20:56,738.92,738.98,738.92,738.98
321,01/11/13,20:57,738.9875,738.9875,738.74,738.819
322,01/11/13,20:58,738.91,738.98,738.81,738.84
323,01/11/13,20:59,738.85,738.88,738.69,738.86
324,01/11/13,21:00,738.88,738.90,738.77,738.82
325,01/11/13,21:01,738.81,738.99,738.63,738.76
326,01/11/13,21:02,738.75,738.80,738.33,738.368
327,01/11/13,21:03,738.23,738.305,738.11,738.24
328,01/11/13,21:04,738.39,738.54,738.26,738.54
329,01/11/13,21:05,738.54,738.54,738.44,738.495
330,01/11/13,21:06,738.55,738.73,738.41,738.565
331,01/11/13,21:07,738.66,738.66,738.55,738.64
332,01/11/13,21:08,738.52,738.64,738.271,738.46
333,01/11/13,21:09,738.46,738.505,738.29,738.505
334,01/11/13,21:10,738.46,738.47,738.25,738.33
335,01/11/13,21:11,738.30,738.67,738.30,738.4201
336,01/11/13,21:12,738.48,738.83,738.48,738.72
337,01/11/13,21:13,738.70,738.70,738.59,738.59
338,01/11/13,21:14,738.79,738.79,738.592,738.592
339,01/11/13,21:15,738.71,738.80,738.56,738.80
340,01/11/13,21:16,738.82,739.42,738.82,739.34
341,01/11/13,21:17,739.32,739.39,739.07,739.07
342,01/11/13,21:18,739.06,739.125,739.01,739.085
343,01/11/13,21:19,739.03,739.12,738.98,738.98
344,01/11/13,21:20,739.06,739.20,738.97,738.97
345,01/11/13,21:21,739.00,739.20,738.93,739.13
346,01/11/13,21:22,739.178,739.20,738.86,739.20
347,01/11/13,21:23,739.16,739.41,739.06,739.28
348,01/11/13,21:24,739.11,739.17,738.871,738.941
349,01/11/13,21:25,738.99,739.06,738.82,738.97
350,01/11/13,21:26,739.07,739.08,738.83,739.05
351,01/11/13,21:27,738.98,739.15,738.94,739.15
352,01/11/13,21:28,739.11,739.11,738.88,738.90
353,01/11/13,21:29,738.96,739.16,738.96,739.16
354,01/11/13,21:30,739.067,739.40,739.067,739.39
355,01/11/13,21:31,739.39,739.40,739.13,739.40
356,01/11/13,21:32,739.375,739.375,738.96,738.96
357,01/11/13,21:33,738.97,739.13,738.96,739.07
358,01/11/13,21:34,739.15,739.37,739.15,739.29
359,01/11/13,21:35,739.26,739.26,739.00,739.20
360,01/11/13,21:36,739.22,739.27,739.07,739.14
361,01/11/13,21:37,739.29,739.60,739.29,739.40
362,01/11/13,21:38,739.39,739.39,738.95,739.09
363,01/11/13,21:39,739.01,739.49,738.96,739.38
364,01/11/13,21:40,739.444,739.47,739.23,739.30
365,01/11/13,21:41,739.42,739.60,739.36,739.50
366,01/11/13,21:42,739.56,739.56,739.36,739.39
367,01/11/13,21:43,739.35,739.50,739.19,739.20
368,01/11/13,21:44,739.38,739.61,739.30,739.39
369,01/11/13,21:45,739.44,739.62,739.23,739.51
370,01/11/13,21:46,739.42,739.56,739.31,739.31
371,01/11/13,21:47,739.39,739.58,739.39,739.45
372,01/11/13,21:48,739.51,739.54,739.31,739.44
373,01/11/13,21:49,739.43,739.50,739.30,739.30
374,01/11/13,21:50,739.34,739.54,739.31,739.45
375,01/11/13,21:51,739.50,739.53,739.34,739.39
376,01/11/13,21:52,739.46,739.61,739.40,739.61
377,01/11/13,21:53,739.67,739.67,739.39,739.63
378,01/11/13,21:54,739.62,739.692,739.50,739.692
379,01/11/13,21:55,739.56,739.65,739.47,739.56
380,01/11/13,21:56,739.58,739.77,739.50,739.70
381,01/11/13,21:57,739.70,739.705,739.53,739.56
382,01/11/13,21:58,739.52,739.68,739.41,739.48
383,01/11/13,21:59,739.47,739.98,739.45,739.98
384,01/11/13,22:00,739.99,740.00,739.99,740.00
385,01/11/13,22:01,739.99,739.99,739.99,739.99
386,01/11/13,22:02,739.95,739.99,739.95,739.95
387,01/11/13,22:04,739.95,740.01,739.95,740.01
388,01/11/13,22:05,740.03,740.03,740.03,740.03
389,01/11/13,22:06,740.04,740.04,740.02,740.02
390,01/11/13,22:07,740.04,740.05,740.00,740.00
391,01/11/13,22:08,739.66,739.66,739.66,739.66
392,01/11/13,22:09,740.00,740.00,739.95,739.95
393,01/11/13,22:18,740.00,740.0262,739.9537,739.9537
394,01/11/13,22:22,739.98,739.98,739.98,739.98
395,01/11/13,22:25,740.05,740.05,740.05,740.05
396,01/11/13,22:45,740.00,740.00,740.00,740.00
