Bar,Date,Time,Open,High,Low,Close
323,04/11/91,00:00,16.9375,17.84375,16.875,17.75
324,04/12/91,00:00,17.875,18.3125,17.4375,17.9375
325,04/15/91,00:00,15.4375,16.125,15.00,15.5625
326,04/16/91,00:00,15.8125,16.125,15.625,16.0625
327,04/17/91,00:00,16.0625,16.25,15.50,15.8125
328,04/18/91,00:00,15.6875,15.75,15.1875,15.25
329,04/19/91,00:00,15.25,15.375,14.875,14.90625
330,04/22/91,00:00,14.875,15.50,14.6875,15.375
331,04/23/91,00:00,15.5625,15.75,15.0625,15.375
332,04/24/91,00:00,15.4375,15.50,15.125,15.1875
333,04/25/91,00:00,14.9375,14.9375,14.625,14.625
334,04/26/91,00:00,14.625,14.75,14.4375,14.65625
335,04/29/91,00:00,14.625,15.0625,14.5625,14.5625
336,04/30/91,00:00,14.4375,14.5625,13.6875,13.75
337,05/01/91,00:00,12.00,12.25,11.75,11.8125
338,05/02/91,00:00,11.9375,12.4375,11.875,12.25
339,05/03/91,00:00,12.25,12.375,12.0625,12.25
340,05/06/91,00:00,12.125,12.625,12.0625,12.5625
341,05/07/91,00:00,12.75,12.8125,12.625,12.65625
342,05/08/91,00:00,12.6875,12.6875,12.3125,12.4375
343,05/09/91,00:00,12.50,12.875,12.4375,12.6875
344,05/10/91,00:00,12.875,13.3125,12.6875,12.8125
345,05/13/91,00:00,13.0625,13.375,12.875,13.1875
346,05/14/91,00:00,13.1875,13.4375,13.125,13.375
347,05/15/91,00:00,12.875,13.00,12.25,12.625
348,05/16/91,00:00,12.75,12.8125,12.125,12.25
349,05/17/91,00:00,12.1875,12.1875,11.625,11.75
350,05/20/91,00:00,11.8125,11.875,11.00,11.0625
351,05/21/91,00:00,11.3125,11.625,11.1875,11.3125
352,05/22/91,00:00,11.4375,11.625,11.375,11.5625
353,05/23/91,00:00,11.625,11.6875,11.1875,11.28125
354,05/24/91,00:00,11.375,11.50,11.25,11.46875
355,05/28/91,00:00,11.50,11.5625,11.3125,11.50
356,05/29/91,00:00,11.5625,11.9375,11.46875,11.75
357,05/30/91,00:00,11.75,11.9375,11.625,11.90625
358,05/31/91,00:00,11.875,11.9375,11.5625,11.75
359,06/03/91,00:00,11.75,12.375,11.6875,12.3125
360,06/04/91,00:00,12.375,12.375,12.125,12.28125
