Bar,Date,Time,Open,High,Low,Close
6973,02/16/11,00:00,2815.09,2828.19,2811.52,2825.56
6974,02/17/11,00:00,2816.12,2835.20,2815.08,2831.58
6975,02/18/11,00:00,2833.35,2840.51,2823.65,2833.95
6976,02/22/11,00:00,2795.44,2808.18,2752.75,2756.42
6977,02/23/11,00:00,2755.20,2761.70,2705.54,2722.99
6978,02/24/11,00:00,2726.59,2745.29,2707.63,2737.90
6979,02/25/11,00:00,2752.16,2781.12,2751.81,2781.05
6980,02/28/11,00:00,2791.28,2798.43,2767.61,2782.27
6981,03/01/11,00:00,2791.08,2791.23,2730.72,2737.41
6982,03/02/11,00:00,2735.05,2763.95,2734.08,2748.07
6983,03/03/11,00:00,2774.48,2802.32,2774.48,2798.74
6984,03/04/11,00:00,2797.64,2798.07,2768.12,2784.67
6985,03/07/11,00:00,2793.19,2794.82,2724.51,2745.63
6986,03/08/11,00:00,2745.23,2775.41,2729.85,2765.77
6987,03/09/11,00:00,2756.34,2761.77,2737.68,2751.72
6988,03/10/11,00:00,2719.29,2721.21,2695.08,2701.02
6989,03/11/11,00:00,2689.65,2724.61,2689.41,2715.61
6990,03/14/11,00:00,2695.66,2715.22,2682.09,2700.97
6991,03/15/11,00:00,2619.40,2680.57,2618.50,2667.33
6992,03/16/11,00:00,2652.92,2669.27,2603.50,2616.82
6993,03/17/11,00:00,2656.08,2660.50,2634.17,2636.05
6994,03/18/11,00:00,2665.54,2665.56,2639.76,2643.67
6995,03/21/11,00:00,2675.47,2699.70,2674.99,2692.09
6996,03/22/11,00:00,2692.13,2695.46,2679.41,2683.87
6997,03/23/11,00:00,2677.56,2704.30,2660.17,2698.30
6998,03/24/11,00:00,2715.88,2740.39,2703.42,2736.42
6999,03/25/11,00:00,2746.34,2762.55,2740.17,2743.06
7000,03/28/11,00:00,2752.33,2754.63,2730.68,2730.68
7001,03/29/11,00:00,2727.83,2756.89,2720.19,2756.89
7002,03/30/11,00:00,2772.36,2779.95,2763.77,2776.79
7003,03/31/11,00:00,2774.23,2783.98,2769.52,2781.07
7004,04/01/11,00:00,2796.67,2802.63,2779.71,2789.60
7005,04/04/11,00:00,2796.26,2799.73,2778.87,2789.19
7006,04/05/11,00:00,2787.78,2806.20,2785.27,2791.19
7007,04/06/11,00:00,2808.11,2815.55,2786.80,2799.82
7008,04/07/11,00:00,2799.59,2813.22,2781.13,2796.14
7009,04/08/11,00:00,2806.29,2808.56,2772.40,2780.42
7010,04/11/11,00:00,2789.49,2792.95,2760.84,2771.51
7011,04/12/11,00:00,2755.89,2760.62,2737.07,2744.79
7012,04/13/11,00:00,2762.69,2772.05,2744.85,2761.52
7013,04/14/11,00:00,2743.12,2762.18,2733.68,2760.22
7014,04/15/11,00:00,2752.87,2769.29,2743.75,2764.65
7015,04/18/11,00:00,2731.22,2737.46,2706.50,2735.38
7016,04/19/11,00:00,2741.35,2746.18,2727.12,2744.97
7017,04/20/11,00:00,2788.84,2802.99,2785.98,2802.51
7018,04/21/11,00:00,2820.77,2820.77,2808.55,2820.16
7019,04/25/11,00:00,2820.28,2826.26,2813.20,2825.88
7020,04/26/11,00:00,2832.48,2856.61,2829.00,2847.54
7021,04/27/11,00:00,2853.88,2870.80,2842.61,2869.88
7022,04/28/11,00:00,2862.82,2874.59,2859.62,2872.53
7023,04/29/11,00:00,2869.74,2876.83,2863.04,2873.54
7024,05/02/11,00:00,2881.28,2887.75,2859.84,2864.08
7025,05/03/11,00:00,2859.30,2861.95,2825.50,2841.62
7026,05/04/11,00:00,2842.92,2848.16,2808.79,2828.23
7027,05/05/11,00:00,2812.84,2845.85,2804.82,2814.72
7028,05/06/11,00:00,2840.71,2859.25,2818.65,2827.56
7029,05/09/11,00:00,2828.24,2850.39,2823.67,2843.25
7030,05/10/11,00:00,2851.91,2873.64,2850.01,2871.89
7031,05/11/11,00:00,2867.16,2874.61,2829.68,2845.06
7032,05/12/11,00:00,2833.67,2865.86,2819.37,2863.04
7033,05/13/11,00:00,2859.70,2861.51,2827.51,2828.47
7034,05/16/11,00:00,2815.90,2828.14,2779.54,2782.31
7035,05/17/11,00:00,2769.17,2783.61,2759.29,2783.21
7036,05/18/11,00:00,2782.65,2817.15,2780.83,2815.00
7037,05/19/11,00:00,2824.05,2828.41,2805.12,2823.31
7038,05/20/11,00:00,2815.96,2821.44,2796.27,2803.32
7039,05/23/11,00:00,2761.96,2770.51,2750.64,2758.90
7040,05/24/11,00:00,2766.70,2767.50,2744.01,2746.16
7041,05/25/11,00:00,2739.99,2771.38,2739.85,2761.38
7042,05/26/11,00:00,2756.31,2787.33,2756.06,2782.92
7043,05/27/11,00:00,2789.02,2801.15,2788.29,2796.86
7044,05/31/11,00:00,2824.25,2835.34,2808.60,2835.30
7045,06/01/11,00:00,2829.39,2834.05,2767.63,2769.19
7046,06/02/11,00:00,2773.76,2784.57,2759.17,2773.31
7047,06/03/11,00:00,2740.49,2762.56,2730.63,2732.78
7048,06/06/11,00:00,2728.31,2736.66,2702.20,2702.56
7049,06/07/11,00:00,2712.79,2723.32,2701.17,2701.56
7050,06/08/11,00:00,2693.69,2698.08,2671.09,2675.38
7051,06/09/11,00:00,2678.52,2696.69,2670.02,2684.87
7052,06/10/11,00:00,2675.10,2676.72,2641.64,2643.73
7053,06/13/11,00:00,2649.30,2657.77,2629.61,2639.69
