Bar,Date,Time,Open,High,Low,Close
1446,07/05/84,00:00,153.71,153.87,152.71,152.76
1447,07/06/84,00:00,152.66,152.76,151.63,152.24
1448,07/09/84,00:00,152.22,153.53,151.44,153.36
1449,07/10/84,00:00,153.36,153.53,152.57,152.89
1450,07/11/84,00:00,152.82,152.89,150.55,150.55
1451,07/12/84,00:00,150.57,151.06,149.63,150.03
1452,07/13/84,00:00,150.03,151.16,150.03,150.88
1453,07/16/84,00:00,150.87,151.6,150.01,151.6
1454,07/17/84,00:00,151.59,152.6,151.26,152.37
1455,07/18/84,00:00,152.37,152.38,151.11,151.4
1456,07/19/84,00:00,151.38,151.38,150.27,150.37
1457,07/20/84,00:00,150.37,150.58,149.07,149.55
1458,07/23/84,00:00,149.55,149.55,147.85,148.95
1459,07/24/84,00:00,148.93,149.28,147.78,147.82
1460,07/25/84,00:00,147.83,149.3,147.26,148.83
1461,07/26/84,00:00,148.88,150.16,148.83,150.07
1462,07/27/84,00:00,150.08,151.38,149.99,151.19
1463,07/30/84,00:00,151.17,151.19,150.14,150.19
1464,07/31/84,00:00,150.15,150.77,149.65,150.66
1465,08/01/84,00:00,150.66,154.08,150.66,154.08
1466,08/02/84,00:00,154.1,157.99,154.08,157.99
1467,08/03/84,00:00,158,162.56,157.99,162.37
1468,08/06/84,00:00,162.34,165.27,162.09,162.6
1469,08/07/84,00:00,162.59,163.58,160.81,162.72
1470,08/08/84,00:00,162.71,163.87,161.75,161.75
1471,08/09/84,00:00,161.74,165.88,161.47,165.54
1472,08/10/84,00:00,165.57,168.59,165.24,165.42
1473,08/13/84,00:00,165.25,165.49,163.98,165.43
1474,08/14/84,00:00,165.43,166.09,164.28,164.43
1475,08/15/84,00:00,164.42,164.42,162.75,162.8
1476,08/16/84,00:00,162.8,164.42,162.75,163.77
1477,08/17/84,00:00,163.78,164.61,163.78,164.14
1478,08/20/84,00:00,164.14,164.94,163.76,164.94
1479,08/21/84,00:00,164.94,168.22,164.93,167.83
1480,08/22/84,00:00,167.83,168.79,166.92,167.06
1481,08/23/84,00:00,167.05,167.78,166.61,167.12
1482,08/24/84,00:00,167.12,167.52,167.12,167.51
1483,08/27/84,00:00,167.5,167.5,165.81,166.44
1484,08/28/84,00:00,166.43,167.43,166.21,167.4
1485,08/29/84,00:00,167.4,168.21,167.03,167.09
1486,08/30/84,00:00,167.09,167.19,166.55,166.6
1487,08/31/84,00:00,166.53,166.68,165.78,166.68
1488,09/03/84,00:00,166.9,170.1,166.3,170.1
1489,09/04/84,00:00,166.68,166.68,164.73,164.88
1490,09/05/84,00:00,164.83,164.83,163.84,164.29
1491,09/06/84,00:00,164.35,165.95,164.35,165.64
1492,09/07/84,00:00,165.64,166.31,164.22,164.37
1493,09/10/84,00:00,164.37,165.05,163.06,164.26
1494,09/11/84,00:00,164.34,166.17,164.34,164.45
1495,09/12/84,00:00,164.45,164.81,164.14,164.68
1496,09/13/84,00:00,164.68,167.94,164.68,167.94
1497,09/14/84,00:00,167.97,169.65,167.97,168.78
1498,09/17/84,00:00,168.78,169.37,167.99,168.87
1499,09/18/84,00:00,168.86,168.86,167.64,167.65
1500,09/19/84,00:00,167.65,168.76,166.89,166.94
1501,09/20/84,00:00,166.89,167.47,166.7,167.47
1502,09/21/84,00:00,167.46,168.67,165.66,165.67
1503,09/24/84,00:00,165.67,166.12,164.98,165.28
1504,09/25/84,00:00,165.28,165.97,164.45,165.62
1505,09/26/84,00:00,165.61,167.2,165.61,166.28
1506,09/27/84,00:00,166.33,167.18,166.33,166.96
1507,09/28/84,00:00,166.96,166.96,165.77,166.1
1508,10/01/84,00:00,166.07,166.07,164.48,164.62
1509,10/02/84,00:00,164.63,165.24,163.55,163.59
1510,10/03/84,00:00,163.59,163.59,162.2,162.44
1511,10/04/84,00:00,162.44,163.16,162.44,162.92
1512,10/05/84,00:00,163.26,163.32,162.51,162.68
1513,10/08/84,00:00,162.68,162.68,161.8,162.13
1514,10/09/84,00:00,162.16,162.84,161.62,161.66
1515,10/10/84,00:00,161.71,162.12,160.02,162.1
1516,10/11/84,00:00,162.11,162.87,162,162.78
1517,10/12/84,00:00,162.81,164.47,162.81,164.18
1518,10/15/84,00:00,164.13,166.15,164.09,165.77
1519,10/16/84,00:00,165.75,165.75,164.66,164.78
1520,10/17/84,00:00,164.79,165.04,163.71,164.14
1521,10/18/84,00:00,164.14,168.1,163.8,168.1
1522,10/19/84,00:00,168.1,169.62,167.31,167.96
1523,10/22/84,00:00,167.96,168.36,167.26,167.36
1524,10/23/84,00:00,167.37,168.27,166.83,167.09
1525,10/24/84,00:00,167.09,167.54,166.82,167.2
1526,10/25/84,00:00,167.2,167.62,166.17,166.31
1527,10/26/84,00:00,166.24,166.24,164.93,165.29
1528,10/29/84,00:00,165.29,165.29,164.67,164.78
1529,10/30/84,00:00,164.8,167.33,164.79,166.84
1530,10/31/84,00:00,166.82,166.95,165.99,166.09
1531,11/01/84,00:00,166.1,167.83,166.1,167.49
1532,11/02/84,00:00,167.49,167.95,167.24,167.49
1533,11/05/84,00:00,167.49,168.65,167.33,168.58
1534,11/06/84,00:00,168.59,170.41,168.59,170.41
1535,11/07/84,00:00,170.41,170.41,168.44,169.17
1536,11/08/84,00:00,169.07,169.27,168.27,168.68
1537,11/09/84,00:00,168.68,169.46,167.44,167.6
1538,11/12/84,00:00,167.65,167.65,166.67,167.37
1539,11/13/84,00:00,167.38,167.38,165.79,165.97
1540,11/14/84,00:00,165.97,166.43,165.39,165.99
1541,11/15/84,00:00,165.99,166.49,165.61,165.89
1542,11/16/84,00:00,165.89,166.24,164.09,164.1
1543,11/19/84,00:00,164.23,164.34,163.03,163.09
1544,11/20/84,00:00,163.11,164.47,163.11,164.18
1545,11/21/84,00:00,164.19,164.68,163.29,164.51
1546,11/22/84,00:00,166.5,168.5,164.5,164.55
1547,11/23/84,00:00,164.55,166.92,164.55,166.92
1548,11/26/84,00:00,166.9,166.9,165.37,165.55
1549,11/27/84,00:00,165.54,166.85,165.07,166.29
1550,11/28/84,00:00,166.3,166.9,164.97,165.01
1551,11/29/84,00:00,164.95,164.95,163.78,163.91
1552,11/30/84,00:00,163.81,163.87,162.99,163.58
1553,12/03/84,00:00,163.57,163.57,162.29,162.81
1554,12/04/84,00:00,162.84,163.91,162.84,163.38
1555,12/05/84,00:00,163.38,163.4,161.93,162.1
1556,12/06/84,00:00,162.06,163.11,161.76,162.76
